STOPPLACECODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:S:41200290;Europaplein;Elst;1,8;1,7;0,0;0,0;0,0;0,0
NL:S:41200310;Kleipeer;Elst;14,0;10,6;0,0;0,0;0,0;0,0
NL:S:41200330;Vergert;Elst;6,8;7,0;0,0;0,0;0,0;0,0
NL:S:41200350;Dorpsstraat;Elst;47,4;59,9;24,8;29,0;22,6;25,7
NL:S:41200370;Bemmelseweg;Elst;17,4;21,9;0,0;0,0;0,0;0,0
NL:S:41200510;Griegstraat;Elst;11,1;14,4;6,4;9,9;2,1;3,7
NL:S:41200530;De Wuurde;Elst;65,0;57,9;42,6;40,8;22,1;20,5
NL:S:41200600;Sneeuwjacht;Elst;34,7;36,2;20,2;22,3;12,0;13,2
NL:S:41200620;Morgenster;Elst;75,7;69,5;34,3;32,4;22,7;24,8
NL:S:41200680;Mozartstraat;Elst;0,0;0,0;0,0;1,0;0,0;0,0
NL:S:41200730;Station Elst;Elst;248,5;253,2;41,4;43,0;32,3;28,1
NL:S:41210070;Oostervelden;Bemmel;8,7;10,4;2,6;3,9;2,0;2,2
NL:S:41210090;Klappenburgstraat;Bemmel;11,6;10,8;5,8;8,1;2,7;3,3
NL:S:41210110;Sportlaan;Bemmel;24,1;23,7;14,4;15,5;6,9;6,7
NL:S:41210130;Gemeentehuis;Bemmel;24,7;26,1;13,5;15,9;5,6;7,3
NL:S:41210150;Molenwei;Bemmel;6,5;6,5;3,4;4,0;1,8;2,8
NL:S:41210170;Vossenhol;Bemmel;4,5;5,9;5,0;6,9;2,8;3,5
NL:S:41210200;de Pas;Bemmel;2,3;1,9;2,5;2,0;0,8;0,7
NL:S:41210210;De Rosmolen;Bemmel;6,2;5,7;0,0;0,0;0,0;0,0
NL:S:41210230;Loostraat;Bemmel;163,0;161,5;99,0;94,9;58,6;59,2
NL:S:41210270;Dorpsstraat;Bemmel;125,6;121,4;64,4;62,0;41,0;40,0
NL:S:41210490;De Essenpas;Haalderen;7,3;7,9;2,3;2,8;0,9;0,8
NL:S:41210510;Papenstraat;Bemmel;236,8;235,1;97,9;96,7;55,1;57,6
NL:S:41210650;Klein Rome;Bemmel;82,6;82,8;49,8;52,0;31,0;30,6
NL:S:41210680;Kerkenhofstraat;Ressen;12,3;12,4;6,7;6,5;4,2;3,1
NL:S:41210690;Parksingel;Bemmel;86,8;89,0;50,8;50,0;31,4;30,4
NL:S:41220010;Avegoor;Ellecom;9,2;11,0;7,699999999999999;8,6;5,7;5,3
NL:S:41220030;Oprijlaan Middachten;De Steeg;1,7000000000000002;2,6;1,1;1,6;1,2999999999999998;1,9
NL:S:41220050;Smidsallee;De Steeg;3,4;3,7;1,7000000000000002;1,4;1,5;1,2000000000000002
NL:S:41220070;Brantsenpark;De Steeg;41,5;43,2;19,799999999999997;19,9;12,6;12,8
NL:S:41220090;Viaduct;De Steeg;2,8;3,2;1,3;1,1;0,8;0,8
NL:S:41220110;Rozenbos;Rheden;4,4;5,3;2,8;3,3;1,6;1,4
NL:S:41220130;Pinkelseweg;Rheden;2,0;2,1;0,7;1,1;0,6;0,7
NL:S:41220150;Groenestraat;Rheden;41,9;39,5;28,8;29,4;20,5;17,9
NL:S:41220170;Holtbankseweg;Rheden;9,4;13,2;4,4;7,800000000000001;3,2;5,1
NL:S:41220190;Rhederhof;Rheden;21,2;23,7;19,6;20,8;11,600000000000001;13,100000000000001
NL:S:41220550;NH Kerk;Rheden;14,600000000000001;14,9;0,0;0,0;0,0;0,0
NL:S:41220570;Oranjeweg;Rheden;43,7;38,2;0,0;0,0;0,0;0,0
NL:S:41220590;v. Heerdtplein;Rheden;22,7;23,9;0,0;0,0;0,0;0,0
NL:S:41220650;Overweg;Rheden;7,300000000000001;8,9;0,0;0,0;0,0;0,0
NL:S:41230010;Groenestraat;Giesbeek;24,6;20,6;10,5;13,399999999999999;8,2;9,3
NL:S:41230030;Kerkstraat;Lathum;18,2;17,9;9,1;9,0;5,699999999999999;5,2
NL:S:41230050;Rijderbosweg;Lathum;1,3;2,2;0,7;0,8999999999999999;0,4;0,2
NL:S:41250010;Helhoek;Duiven;0,1;0,2;0,1;0,2;0,0;0,0
NL:S:41250030;De Plak;Duiven;0,1;0,2;0,2;0,4;0,0;0,0
NL:S:41250050;Vergertlaan;Duiven;14,4;12,4;0,0;0,5;0,0;0,0
NL:S:41250090;Dorp;Duiven;24,9;28,5;22,4;24,7;12,6;15,5
NL:S:41250110;Thuvine;Duiven;5,6;11,2;5,8;9,4;3,7;5,0
NL:S:41250130;van Goyenstraat;Duiven;35,0;32,1;25,0;28,3;14,5;14,9
NL:S:41250150;Maststraat;Duiven;3,2;4,9;7,5;11,7;3,2;5,9
NL:S:41250190;Schapenweide;Duiven;17,3;13,4;6,3;5,8;0,0;0,0
NL:S:41250210;Marketing;Duiven;12,6;15,6;0,0;0,0;0,0;0,0
NL:S:41250490;Alliander;Duiven;30,2;54,3;0,0;0,0;0,0;0,0
NL:S:41250530;IKEA;Duiven;36,3;24,7;0,0;0,0;0,0;0,0
NL:S:41250550;Nieuwgraaf 31;Duiven;6,8;10,1;0,0;0,0;0,0;0,0
NL:S:41250630;Typograaf;Duiven;15,6;18,7;0,0;0,0;0,0;0,0
NL:S:41251110;Station Duiven;Duiven;41,9;42,3;28,9;44,1;15,5;17,2
NL:S:41251130;Bellefleur;Duiven;3,5;3,9;0,0;0,1;0,0;0,0
NL:S:41251370;Centerpoort Noord;Duiven;25,7;33,0;0,0;0,0;0,0;0,0
NL:S:41252010;Talingstraat;Duiven;8,5;7,7;0,0;0,2;0,0;0,0
NL:S:41252070;Grasklokje;Duiven;2,1;2,3;1,5;2,3;0,8;1,0
NL:S:41252090;Eilandplein;Duiven;14,9;14,6;9,5;10,0;6,9;6,7
NL:S:41252110;Schiermonnikoogstraat;Duiven;7,0;8,6;5,2;7,1;2,3;3,4
NL:S:41252130;Klavierstraat;Duiven;21,4;20,0;13,9;14,4;6,9;7,7
NL:S:41252150;Opaal;Duiven;25,2;22,6;20,2;19,4;9,3;9,9
NL:S:41252170;Engelstraat;Duiven;0,2;1,9;0,2;1,4;0,1;0,7
NL:S:41260030;Kamervoort;Angeren;18,7;25,0;9,5;15,9;5,0;7,9
NL:S:41260060;Julianastraat;Angeren;23,8;6,8;13,0;3,4;7,5;1,6
NL:S:41260070;Molenstraat;Angeren;21,4;31,3;12,6;19,5;7,6;12,1
NL:S:41260090;Sterrenberg;Angeren;4,4;4,7;1,1;1,6;0,9;0,4
NL:S:41260110;Boerenhoek;Angeren;1,6;1,6;0,9;1,1;0,6;0,7
NL:S:41260130;Stenen Palen;Doornenburg;1,5;1,8;1,5;1,9;1,0;1,0
NL:S:41260150;de Linge;Doornenburg;0,3;0,7;0,3;0,6;0,0;0,2
NL:S:41260170;Krakkedel;Doornenburg;7,6;8,4;3,2;3,9;2,3;2,3
NL:S:41260190;de Woerd;Doornenburg;1,8;2,1;0,9;1,3;1,1;0,9
NL:S:41260210;Rijnstraat;Doornenburg;20,9;21,9;10,1;10,1;6,6;6,3
NL:S:41260230;van Kol;Doornenburg;68,5;62,2;34,0;31,8;21,3;17,8
NL:S:41260250;Blauwe Hoek;Doornenburg;6,2;7,7;3,4;4,6;1,1;1,9
NL:S:41260280;Molenstraat;Gendt;19,6;18,4;9,1;8,3;6,2;6,9
NL:S:41310020;Raadhuisstraat;Vorden;0,3;0,5;0,0;0,0;0,0;0,0
NL:S:41310030;Centrum;Vorden;4,8;4,9;0,0;0,0;0,0;0,0
NL:S:41310050;De Horsterkamp Zuid;Vorden;9,8;10,7;1,0;1,2;0,9;1,2
NL:S:41310070;Villa Nuova;Vorden;2,5;3,2;0,0;0,0;0,0;0,0
NL:S:41310290;Station;Vorden;253,8;219,9;51,3;38,6;30,9;41,3
NL:S:41310330;De Bleek;Vorden;5,7;8,6;2,7;3,7;1,0;0,9
NL:S:41310350;De Wehme;Vorden;0,1;0,2;0,0;0,0;0,0;0,0
NL:S:41320070;Doesburgse Dijk;Dieren;26,9;27,2;3,3;2,5;2,7;2,1
NL:S:41320111;Station Dieren;Dieren;385,7;311,1;190,1;165,9;114,7;89,4
NL:S:41320150;Hofstetten;Ellecom;6,1000000000000005;8,0;3,1;5,9;1,9000000000000001;3,1
NL:S:41320170;Dorp;Ellecom;23,4;21,3;11,600000000000001;11,2;9,2;10,3
NL:S:41320510;Langebrug;Dieren;0,1;0,3;0,0;0,2;0,1;0,2
NL:S:41321220;Vogelplantsoen;Dieren;0,2;0,4;0,1;0,1;0,0;0,0
NL:S:41321280;Sparrenhof;Dieren;1,9;2,0;0,4;0,3;0,0;0,0
NL:S:41321300;Imboslaan Industrielaan;Dieren;0,4;0,3;0,1;0,0;0,0;0,0
NL:S:41321320;Fazantlaan;Dieren;0,0;0,6;0,1;0,2;0,0;0,0
NL:S:41321400;Julius Rontgenlaan;Dieren;0,4;0,5;0,7;0,7;0,0;0,0
NL:S:41321420;Callunaplein;Dieren;43,5;52,2;20,9;21,700000000000003;7,3;9,0
NL:S:41321460;Gelders Hof;Dieren;0,0;0,0;0,1;0,0;0,0;0,0
NL:S:41321500;Tellegenlaan;Dieren;1,4;3,4;0,4;1,2;0,0;0,0
NL:S:41321520;Lindelaan;Dieren;0,1;0,3;0,0;0,0;0,0;0,0
NL:S:41321540;Spankerenseweg;Dieren;0,5;0,4;0,1;0,0;0,0;0,0
NL:S:41321560;Kanaaldijk;Spankeren;0,8;0,6;0,1;0,1;0,0;0,0
NL:S:41321580;Dorpsweg;Spankeren;0,2;0,4;0,0;0,1;0,0;0,0
NL:S:41321600;Kerkweg;Spankeren;0,9;0,5;0,2;0,3;0,0;0,0
NL:S:41321620;Loohof;Spankeren;0,8;0,4;0,2;0,0;0,0;0,0
NL:S:41321630;Treubstraat;Dieren;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:41321650;E. van Beinumlaan;Dieren;0,2;0,1;0,1;0,1;0,0;0,0
NL:S:41321720;Imboslaan Industrielaan;Dieren;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:41321730;Abelenlaan;Dieren;0,9;0,9;0,7;0,8;0,0;0,0
NL:S:41321740;Larixhof;Dieren;0,5;0,3;0,2;0,4;0,0;0,0
NL:S:41321760;Olmenhof;Dieren;1,1;0,4;0,1;0,2;0,0;0,0
NL:S:41321850;Zilverakkerweg;Dieren;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:41321860;Willem de Feschlaan;Dieren;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:41321870;Admiraal Helfrichlaan;Dieren;0,5;0,3;0,1;0,0;0,0;0,0
NL:S:41321880;Valeriuslaan;Dieren;0,1;0,0;0,1;0,1;0,0;0,0
NL:S:41321890;van Limburg Stirumstraat;Dieren;0,6;1,0;0,6;0,3;0,0;0,0
NL:S:41321910;Industrielaan;Dieren;0,1;0,8;0,0;0,1;0,0;0,0
NL:S:41321930;Domeinlaan;Dieren;0,2;0,6;0,2;0,2;0,0;0,0
NL:S:41321950;Crematorium Domeinlaan;Dieren;0,2;1,0;0,1;0,6;0,0;0,0
NL:S:41321970;Beverodelaan;Dieren;0,0;0,4;0,0;0,2;0,0;0,0
NL:S:41321980;Hans Brandts Buyslaan;Dieren;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:41322000;Bernard Zweerslaan;Dieren;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:41327005;Rode Kruislaan;Dieren;33,1;28,4;12,600000000000001;11,7;6,0;6,8
NL:S:41327007;Geitenbergweg;Dieren;40,9;40,900000000000006;17,8;18,5;9,5;12,3
NL:S:41327009;Crematorium;Dieren;14,399999999999999;14,5;6,1000000000000005;8,2;2,5;4,4
NL:S:41327011;Cederlaan;Dieren;32,6;37,3;15,3;17,4;9,2;9,8
NL:S:41330030;Wielbergen;Angerlo;2,4;2,3;0,8999999999999999;0,7;0,7;0,6
NL:S:41330050;Bingerdenseweg;Angerlo;0,7;0,6000000000000001;0,7;0,9;0,30000000000000004;0,4
NL:S:41330070;Tutenburgsestraat;Giesbeek;37,300000000000004;6,2;7,6;1,7000000000000002;7,5;1,1
NL:S:41330090;Zwalmstraat;Giesbeek;46,3;82,2;25,0;30,299999999999997;11,600000000000001;18,4
NL:S:41330170;Beumerskamp;Doesburg;91,4;80,0;36,8;33,599999999999994;21,700000000000003;21,3
NL:S:41350090;Oranjelaan;Zevenaar;3,0;5,4;1,6;4,4;0,0;0,0
NL:S:41350112;Station Zevenaar;Zevenaar;245,2;247,8;41,5;47,3;0,0;0,0
NL:S:41350130;Oude Doesburgseweg;Zevenaar;30,8;29,2;18,1;19,0;0,0;0,0
NL:S:41350150;Sportcentrum;Zevenaar;23,1;26,5;9,7;9,2;0,0;0,0
NL:S:41350170;Zwembad;Zevenaar;16,3;9,0;3,9;5,1;0,0;0,0
NL:S:41350190;Ziekenhuis;Zevenaar;58,8;56,1;20,3;18,3;0,0;0,0
NL:S:41350210;Rosorum;Zevenaar;15,5;17,9;5,5;8,1;0,0;0,0
NL:S:41350250;Schellekrans;Zevenaar;5,0;6,4;1,7;3,7;0,0;0,0
NL:S:41350510;Ringbaan Oost;Zevenaar;1,0;0,7;0,0;0,0;0,0;0,0
NL:S:41350570;De Bem;Zevenaar;0,6;2,5;0,0;0,0;0,0;0,0
NL:S:41350610;Hengelder;Zevenaar;0,5;3,0;0,0;0,0;0,0;0,0
NL:S:41350630;Tol;Zevenaar;1,4;1,2;0,0;0,0;0,0;0,0
NL:S:41350670;7Poort;Zevenaar;3,1;2,0;0,0;0,0;0,0;0,0
NL:S:41351010;Buitenmolen;Zevenaar;0,4;1,0;0,0;0,0;0,0;0,0
NL:S:41351030;Maatjes;Zevenaar;0,1;0,4;0,0;0,0;0,0;0,0
NL:S:41351050;Mozartlaan;Zevenaar;0,5;0,4;0,0;0,0;0,0;0,0
NL:S:41352100;Didamseweg;Zevenaar;0,1;0,2;0,0;0,0;0,0;0,0
NL:S:41353130;Subenhara;Zevenaar;11,7;14,0;6,4;6,0;0,0;0,0
NL:S:41360030;Olyhorststraat;Gendt;5,1;4,7;2,2;2,9;1,9;1,7
NL:S:41360050;Kapelstraat;Gendt;20,5;16,0;8,5;9,4;5,4;6,4
NL:S:41360070;Julianaplein;Gendt;86,2;74,9;45,8;40,5;23,9;19,7
NL:S:41360090;Markt;Gendt;12,4;15,8;7,3;8,2;3,4;4,5
NL:S:41360110;Baron van Gendtlaan;Gendt;29,6;29,0;13,0;13,3;8,3;7,8
NL:S:41360130;Kommerdijk;Gendt;5,7;6,5;4,7;6,0;3,1;3,2
NL:S:41360150;Kruisstraat;Gendt;10,2;9,9;6,0;5,7;3,2;3,3
NL:S:41360170;Industrieterrein;Gendt;9,7;10,9;4,2;4,7;1,7;1,9
NL:S:41360190;Groenestraat;Haalderen;2,0;2,2;1,5;1,2;1,1;1,0
NL:S:41360210;Kolkweg;Haalderen;0,8;0,8;0,2;0,5;0,2;0,1
NL:S:41360230;Kerk;Haalderen;14,1;12,9;6,8;7,8;4,9;5,2
NL:S:41360250;Lage Zandsestraat;Haalderen;9,4;10,2;6,9;7,6;3,4;3,3
NL:S:41360510;Dwarsakker;Gendt;65,4;64,5;31,5;29,9;17,1;16,2
NL:S:41400010;De Boggelaar;Warnsveld;1,4;1,8;0,0;0,0;0,0;0,0
NL:S:41400110;Kasteel Hackfort;Vorden;0,3;0,5;0,0;0,0;0,0;0,0
NL:S:41410030;Gemeentehuis;Hengelo;76,1;77,6;19,9;17,5;12,3;9,9
NL:S:41410150;Van Neck;Hengelo;5,0;4,4;0,5;0,9;0,3;0,7
NL:S:41410190;Vordenseweg;Hengelo;35,6;36,2;9,9;9,9;7,8;5,7
NL:S:41410210;Banninkstraat;Hengelo;49,1;50,5;15,5;18,2;12,4;10,9
NL:S:41420010;NH Kerk;Drempt;2,4000000000000004;3,9;1,0;2,2;0,4;0,7
NL:S:41420050;Gouden Regenstraat;Doesburg;32,1;21,5;0,0;0,0;0,0;0,0
NL:S:41420070;Hoek Looiersweg;Doesburg;13,2;8,0;0,0;0,0;0,0;0,0
NL:S:41420090;Koppelweg;Doesburg;0,3;2,4;0,0;0,0;0,0;0,0
NL:S:41420110;Beinum;Doesburg;29,5;21,7;11,0;9,100000000000001;6,6000000000000005;6,9
NL:S:41420130;Potsmaat;Doesburg;18,5;21,3;8,8;7,1;5,3;5,5
NL:S:41420150;tunnel Angerlo;Doesburg;42,0;37,8;13,2;13,5;8,399999999999999;8,2
NL:S:41420210;Kraakselaan;Doesburg;235,20000000000002;175,6;77,6;63,9;41,6;34,6
NL:S:41420230;Meipoort;Doesburg;127,5;119,8;73,9;68,1;40,5;37,5
NL:S:41420250;Karel Doormansingel;Doesburg;58,199999999999996;73,7;21,2;25,8;14,5;15,2
NL:S:41420270;Koepoortwal;Doesburg;51,699999999999996;56,1;28,2;29,9;18,8;17,0
NL:S:41420290;Haven;Doesburg;8,3;13,4;12,600000000000001;15,7;6,4;9,3
NL:S:41430070;Cafe Den Bremer;Toldijk;9,7;9,1;4,6;4,6;3,4;3,1
NL:S:41430110;Zuivelfabriek;Steenderen;1,5;1,8;0,2;0,4;0,2;0,3
NL:S:41430130;Gemeentehuis;Steenderen;4,2;4,9;1,1;2,2;0,8;1,1
NL:S:41430150;Dorp;Steenderen;31,7;29,0;12,5;11,6;8,3;6,6
NL:S:41430170;Aviko;Steenderen;19,9;19,8;7,6;8,6;4,5;3,7
NL:S:41448023;Hazenberg;Brummen;0,2;0,3;0,0;0,0;0,0;0,0
NL:S:41448027;Arnhemsestraat;Leuvenheim;2,3;1,2;0,3;0,2;0,0;0,0
NL:S:41448031;Hoofdstraat;Leuvenheim;0,5;0,2;0,1;0,0;0,0;0,0
NL:S:41448033;School;Leuvenheim;0,1;0,1;0,1;0,0;0,0;0,0
NL:S:41448035;Spankerenseweg;Leuvenheim;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:41448037;Het Bret;Brummen;0,3;0,6;0,3;0,2;0,0;0,0
NL:S:41448039;De Pothof;Brummen;0,1;0,2;0,0;0,1;0,0;0,0
NL:S:41448043;Tolzicht;Brummen;0,1;0,3;0,1;0,1;0,0;0,0
NL:S:41448045;Centrum;Brummen;4,6;4,1;1,6;1,5;0,0;0,0
NL:S:41448047;Cortenoeverseweg;Brummen;1,3;0,6;0,6;0,3;0,0;0,0
NL:S:41448049;Kampweg;Brummen;9,0;8,1;3,7;2,0;0,0;0,0
NL:S:41448051;Meengatstraat;Brummen;0,8;1,0;0,6;0,7;0,0;0,0
NL:S:41448053;Berkelder;Brummen;0,5;0,8;0,2;0,2;0,0;0,0
NL:S:41448055;Elzenbosweg;Brummen;4,2;4,2;2,3;2,2;0,0;0,0
NL:S:41448057;Michaelshoeve;Brummen;3,1;3,6;0,6;0,4;0,0;0,0
NL:S:41448061;Station;Brummen;16,0;14,1;0,5;0,3;0,0;0,0
NL:S:41448066;De Hulsthoeve;Brummen;0,0;0,2;0,0;0,0;0,0;0,0
NL:S:41448072;Plein Vijf;Brummen;0,6;1,2;0,0;0,0;0,0;0,0
NL:S:41448074;Tuinstraat;Brummen;0,1;0,5;0,0;0,0;0,0;0,0
NL:S:41448077;Gemeentehuis;Brummen;0,1;0,2;0,0;0,0;0,0;0,0
NL:S:41448079;Reuvershoeve;Brummen;0,1;0,3;0,2;0,3;0,0;0,0
NL:S:41450030;Kwartiersedijk;Babberich;0,6;0,3;0,0;0,0;0,0;0,0
NL:S:41450050;Beekseweg;Babberich;0,3;1,3;0,0;0,0;0,0;0,0
NL:S:41450070;Mariahoeve;Babberich;0,0;0,1;0,0;0,1;0,0;0,0
NL:S:41450090;Franciscusstraat;Babberich;7,5;7,0;4,7;3,7;0,0;0,0
NL:S:41450110;Gildestraat;Babberich;0,2;0,3;0,2;0,7;0,0;0,0
NL:S:41450130;Dorpstraat;Babberich;5,1;4,6;1,8;1,8;0,0;0,0
NL:S:41450150;Schutterstent St. Anna;Oud Zevenaar;1,6;1,5;0,2;0,7;0,0;0,0
NL:S:41470010;Station;Didam;5,5;5,8;0,0;0,0;0,0;0,0
NL:S:41470050;Raadhuisstraat;Didam;1,2;1,0;0,0;0,0;0,0;0,0
NL:S:41470070;De Hoevert;Didam;2,3;2,0;0,0;0,0;0,0;0,0
NL:S:41470110;Gemeentehuis;Didam;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:41470130;De Linde;Didam;2,0;0,8;0,0;0,0;0,0;0,0
NL:S:41470210;Kapelstraat;Loil;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:41471130;Kerk;Didam;1,8;1,3;0,0;0,0;0,0;0,0
NL:S:41480010;Elver;Nieuw-Wehl;4,7;6,8;0,0;0,0;0,0;0,0
NL:S:41490030;Centrum;Wehl;0,4;0,3;0,0;0,0;0,0;0,0
NL:S:41490050;Station;Wehl;12,0;16,0;0,0;0,0;0,0;0,0
NL:S:41490070;Brandweerkazerne;Wehl;0,1;0,4;0,0;0,0;0,0;0,0
NL:S:41500010;Gelre ziekenhuizen;Zutphen;49,5;54,1;7,1;6,4;5,0;4,9
NL:S:41500030;Bieshorstlaan;Warnsveld;3,3;6,0;1,0;2,2;0,7;1,9
NL:S:41500050;'t Horseler;Warnsveld;46,4;41,4;12,0;13,4;9,1;8,8
NL:S:41500070;GGNet;Warnsveld;9,6;7,5;0,1;0,2;0,2;0,3
NL:S:41500090;Winkelcentrum Dreiumme;Warnsveld;40,9;48,4;16,9;20,4;11,2;13,8
NL:S:41500151;Havepad;Warnsveld;7,3;12,0;4,0;6,7;2,8;6,2
NL:S:41500160;Overkamp;Warnsveld;59,1;56,1;24,1;23,9;16,5;15,5
NL:S:41500180;Oude Begraafplaats;Zutphen;17,5;19,1;7,6;6,9;5,6;5,9
NL:S:41500190;Ooyerhoekseweg;Warnsveld;9,7;10,8;3,2;3,3;2,2;2,5
NL:S:41500251;Rhienderinklaan;Warnsveld;2,3;2,9;1,5;2,2;0,0;0,0
NL:S:41500270;Den Bouw;Warnsveld;1,2;1,6;0,3;0,4;0,0;0,0
NL:S:41500310;Martinuskerk;Warnsveld;1,9;2,5;0,3;0,7;0,0;0,0
NL:S:41500470;Welgelegen;Warnsveld;27,3;30,6;6,2;9,2;5,2;7,1
NL:S:41500550;Kerkpad;Warnsveld;8,1;8,0;3,0;3,3;0,0;0,0
NL:S:41501010;De Groene Jager;Wichmond;0,8;0,7;0,9;0,7;0,2;0,3
NL:S:41501100;De Vlieg;Vierakker;2,7;1,4;0,8;0,7;0,0;0,0
NL:S:41501410;Leesten Oost;Warnsveld;1,2;1,3;0,0;0,1;0,0;0,2
NL:S:41501450;Klooster;Warnsveld;41,0;25,7;15,2;12,2;12,7;8,9
NL:S:41501470;Leesten;Warnsveld;39,5;40,6;13,5;12,1;7,2;6,8
NL:S:41503001;Gelderhorst;Zutphen;1,1;3,9;0,2;0,8;0,0;0,0
NL:S:41503010;Den Elter;Zutphen;1,4;1,5;0,3;0,7;0,2;0,3
NL:S:41504070;Bronsbergen;Zutphen;4,6;5,8;1,7;2,0;1,5;1,2
NL:S:41504090;Revelhorst;Zutphen;7,0;7,4;1,9;2,7;2,3;2,9
NL:S:41509030;Prins Bernhardlaan;Zutphen;2,3;2,2;1,5;2,0;0,0;0,0
NL:S:41510180;Kroezerijweg;Bronckhorst;10,3;12,3;3,1;4,3;3,0;2,7
NL:S:41520010;Manege;Laag Keppel;2,2;2,0;1,2000000000000002;1,6;1,0;0,7
NL:S:41520030;Gouden Leeuw;Laag Keppel;11,5;10,100000000000001;4,7;3,9000000000000004;2,8;1,7000000000000002
NL:S:41520050;Brede school;Hummelo;3,2;3,2;2,0;2,8;1,5;1,5
NL:S:41520110;Zelhemseweg;Hummelo;11,1;10,7;8,4;6,5;4,3;4,5
NL:S:41520210;'t Smaaleke;Laag Keppel;2,9;5,1;1,3;2,2;0,6000000000000001;1,6
NL:S:41520230;Weg naar Hoog-Keppel;Hoog Keppel;2,2;2,5;0,6;0,4;0,30000000000000004;0,30000000000000004
NL:S:41520250;Burg. Vrijlandweg;Hoog Keppel;2,4000000000000004;3,4000000000000004;1,0;1,0;0,8;1,0
NL:S:41520270;De Braamberg;Drempt;16,6;15,3;8,1;6,300000000000001;2,7;2,6
NL:S:41530030;Covik;Baak;2,1;2,4;1,1;1,8;1,1;1,0
NL:S:41530070;Dorp;Baak;19,4;19,6;7,8;9,7;5,9;5,4
NL:S:41530150;Hackforterweg;Wichmond;2,3;1,8;0,0;0,0;0,0;0,0
NL:S:41530180;Van den Brink;Wichmond;0,4;0,2;0,0;0,0;0,0;0,0
NL:S:41530200;Dorpsstraat;Wichmond;3,0;2,5;1,3;1,1;0,0;0,0
NL:S:41580001;Pater Smitsstraat;Didam;1,6;1,1;0,0;0,0;0,0;0,0
NL:S:41601073;Drostendijk;Apeldoorn;1,8;1,0;0,0;0,0;0,0;0,1
NL:S:41607001;Woudweg;Teuge;1,2;2,0;0,1;0,1;0,0;0,1
NL:S:41607003;De Wacht;Teuge;2,9;3,0;0,6;1,2;0,3;0,4
NL:S:41607011;'t Wezeveld;Twello;0,5;0,9;0,1;0,2;0,0;0,2
NL:S:41607013;Rijksstraatweg;Teuge;2,9;3,8;1,9;1,6;0,5;0,6
NL:S:41610070;Waarlo;Zelhem;13,6;14,0;1,5;3,0;2,1;1,1
NL:S:41610090;Suselbeek;Velswijk;9,7;9,6;3,4;3,1;3,0;1,9
NL:S:41620010;Den Ooiman;Doetinchem;17,1;25,2;4,6;3,9000000000000004;2,5;2,9
NL:S:41620030;IJzergieterij;Langerak;2,3;3,2;1,2;0,8;0,6;0,7
NL:S:41635003;Broekstraat;Klarenbeek;0,5;1,0;0,0;0,0;0,0;0,0
NL:S:41635011;Elsbosweg;Klarenbeek;1,7;1,4;0,4;0,5;0,0;0,0
NL:S:41640030;Van der Capellenlaan;Zutphen;15,5;20,6;3,7;5,9;2,7;6,5
NL:S:41640050;Weg naar Laren;Zutphen;15,4;14,1;5,7;4,8;3,9;2,3
NL:S:41640070;Coehoornsingel;Zutphen;2,2;3,2;0,8;1,0;0,5;0,6
NL:S:41640090;'s-Heerensteen;Zutphen;6,3;8,4;1,9;1,4;1,1;0,8
NL:S:41640110;Berkelsingel;Zutphen;10,2;25,2;4,6;10,7;2,6;6,0
NL:S:41640130;Rijkenhage;Zutphen;62,7;89,5;48,9;74,4;17,2;26,6
NL:S:41640170;Busstation;Zutphen;785,7;701,5;319,70000000000005;235,7;184,2;148,7
NL:S:41640200;Dr. Bosstraat;Zutphen;44,3;46,1;10,9;15,2;7,8;10,6
NL:S:41640221;Thorbeckesingel;Zutphen;26,0;18,6;7,1;5,4;5,0;3,4
NL:S:41640320;IJsselflat;Zutphen;16,2;17,6;3,4;3,2;1,7;1,5
NL:S:41640340;De Waarden;Zutphen;10,1;10,3;3,6;4,6;2,6;3,1
NL:S:41640360;Weerdslag 100-193;Zutphen;23,0;20,5;10,6;9,4;6,2;6,3
NL:S:41640380;De Brink;Zutphen;17,2;19,1;12,5;15,5;6,3;6,9
NL:S:41640400;Braamkamp;Zutphen;23,0;23,7;6,4;10,3;4,6;6,8
NL:S:41640420;Tichelkuilen;Zutphen;26,0;24,6;17,7;18,6;8,9;8,5
NL:S:41640570;Arnold Kaldenbachstraat;Zutphen;16,1;20,0;6,9;10,5;4,1;7,5
NL:S:41642030;Watertoren;Zutphen;18,9;17,6;10,6;10,1;5,1;6,4
NL:S:41644610;Van Heemstrastraat;Zutphen;10,9;9,9;0,0;0,0;0,0;0,0
NL:S:41644650;Bornhof;Zutphen;4,5;5,3;0,0;0,0;0,0;0,0
